3
R C5 BAR C5 ||| B4 ||| 0.666666666167
E5 D5 G5 BAR ||| F5 ||| 0.599999999732
E5 D5 G5 BAR ||| <UNK> ||| 1.99999999904e-11
E5 BAR D5 BAR E5 ||| E5 ||| 0.3333333331
E5 BAR D5 BAR E5 ||| G5 ||| 0.3333333331
E5 BAR D5 BAR E5 ||| F5 ||| 0.3333333331
E5 BAR D5 BAR E5 ||| <UNK> ||| 3.33333333067e-11
BAR C5 D5 BAR B4 ||| A4 ||| 0.49999999945
BAR C5 D5 BAR B4 ||| C5 ||| 0.49999999945
BAR C5 D5 BAR B4 ||| <UNK> ||| 4.999999994e-11
BAR D5 E5 F#5 BAR ||| G5 ||| 0.749999999575
BAR D5 E5 F#5 BAR ||| R ||| 0.249999999875
BAR D5 E5 F#5 BAR ||| <UNK> ||| 2.4999999985e-11
BAR G4 F#4 BAR G4 BAR ||| G4 ||| 0.49999999945
BAR G4 F#4 BAR G4 BAR ||| C5 ||| 0.49999999945
BAR G4 F#4 BAR G4 BAR ||| <UNK> ||| 4.999999994e-11
G5 BAR F5 E5 BAR ||| E5 ||| 0.222222222174
G5 BAR F5 E5 BAR ||| D5 ||| 0.444444444337
G5 BAR F5 E5 BAR ||| F5 ||| 0.111111111093
G5 BAR F5 E5 BAR ||| C5 ||| 0.222222222174
G5 BAR F5 E5 BAR ||| <UNK> ||| 1.11111111081e-11
BAR C4 C4 BAR D4 ||| D4 ||| 0.666666666167
BAR C4 C4 BAR D4 ||| <UNK> ||| 3.33333333067e-11
BAR C4 C4 BAR D4 ||| C4 ||| 0.3333333331
C5 BAR R C5 ||| B4 ||| 0.249999999875
C5 BAR R C5 ||| D5 ||| 0.749999999575
C5 BAR R C5 ||| <UNK> ||| 2.4999999985e-11
F4 BAR G4 A4 ||| G4 ||| 0.3333333331
F4 BAR G4 A4 ||| B-4 ||| 0.666666666167
F4 BAR G4 A4 ||| <UNK> ||| 3.33333333067e-11
BAR G4 G4 BAR G4 ||| G4 ||| 0.49999999945
BAR G4 G4 BAR G4 ||| A4 ||| 0.49999999945
BAR G4 G4 BAR G4 ||| <UNK> ||| 4.999999994e-11
G4 G4 BAR C5 ||| B4 ||| 0.3333333331
G4 G4 BAR C5 ||| <UNK> ||| 3.33333333067e-11
G4 G4 BAR C5 ||| G4 ||| 0.3333333331
G4 G4 BAR C5 ||| D5 ||| 0.3333333331
F5 F5 BAR E5 ||| E5 ||| 0.3749999999
F5 F5 BAR E5 ||| D5 ||| 0.3749999999
F5 F5 BAR E5 ||| F5 ||| 0.124999999975
F5 F5 BAR E5 ||| C5 ||| 0.124999999975
F5 F5 BAR E5 ||| <UNK> ||| 1.24999999962e-11
D5 C5 E5 BAR ||| E5 ||| 0.249999999875
D5 C5 E5 BAR ||| G5 ||| 0.249999999875
D5 C5 E5 BAR ||| D5 ||| 0.249999999875
D5 C5 E5 BAR ||| F5 ||| 0.249999999875
D5 C5 E5 BAR ||| <UNK> ||| 2.4999999985e-11
F#4 G4 A4 BAR ||| B4 ||| 0.199999999924
F#4 G4 A4 BAR ||| G4 ||| 0.599999999732
F#4 G4 A4 BAR ||| F#4 ||| 0.199999999924
F#4 G4 A4 BAR ||| <UNK> ||| 1.99999999904e-11
A-4 G4 BAR F4 ||| R ||| 0.3333333331
A-4 G4 BAR F4 ||| F4 ||| 0.3333333331
A-4 G4 BAR F4 ||| A-4 ||| 0.3333333331
A-4 G4 BAR F4 ||| <UNK> ||| 3.33333333067e-11
D5 E5 BAR D5 ||| E5 ||| 0.241379310328
D5 E5 BAR D5 ||| D5 ||| 0.241379310328
D5 E5 BAR D5 ||| C5 ||| 0.517241379271
D5 E5 BAR D5 ||| <UNK> ||| 3.44827586178e-12
F5 BAR D5 C5 ||| G5 ||| 0.0909090908983
F5 BAR D5 C5 ||| G4 ||| 0.0909090908983
F5 BAR D5 C5 ||| END ||| 0.545454545345
F5 BAR D5 C5 ||| B-4 ||| 0.0909090908983
F5 BAR D5 C5 ||| D5 ||| 0.181818181788
F5 BAR D5 C5 ||| <UNK> ||| 9.09090908893e-12
E4 D4 E4 BAR ||| <UNK> ||| 2.4999999985e-11
E4 D4 E4 BAR ||| G4 ||| 0.249999999875
E4 D4 E4 BAR ||| F4 ||| 0.249999999875
E4 D4 E4 BAR ||| C4 ||| 0.499999999725
BAR E5 E5 BAR E5 ||| E5 ||| 0.399999999914
BAR E5 E5 BAR E5 ||| D5 ||| 0.599999999866
BAR E5 E5 BAR E5 ||| <UNK> ||| 9.9999999976e-12
F4 BAR G4 F4 BAR ||| E4 ||| 0.49999999945
F4 BAR G4 F4 BAR ||| F4 ||| 0.49999999945
F4 BAR G4 F4 BAR ||| <UNK> ||| 4.999999994e-11
E5 E5 F5 BAR ||| G5 ||| 0.933333333191
E5 E5 F5 BAR ||| F5 ||| 0.0666666666627
E5 E5 F5 BAR ||| <UNK> ||| 6.6666666656e-12
G4 G4 G4 BAR ||| <UNK> ||| 1.11111111081e-11
G4 G4 G4 BAR ||| G4 ||| 0.444444444337
G4 G4 G4 BAR ||| A4 ||| 0.333333333256
G4 G4 G4 BAR ||| C5 ||| 0.111111111093
G4 G4 G4 BAR ||| A-4 ||| 0.111111111093
E5 F5 G5 BAR ||| G5 ||| 0.399999999957
E5 F5 G5 BAR ||| D5 ||| 0.199999999981
E5 F5 G5 BAR ||| F5 ||| 0.399999999957
E5 F5 G5 BAR ||| <UNK> ||| 4.9999999994e-12
F5 E5 D5 BAR ||| E5 ||| 0.209302325572
F5 E5 D5 BAR ||| D5 ||| 0.116279069763
F5 E5 D5 BAR ||| A4 ||| 0.0930232558111
F5 E5 D5 BAR ||| C5 ||| 0.581395348807
F5 E5 D5 BAR ||| <UNK> ||| 2.32558139522e-12
G4 F#4 BAR G4 ||| <UNK> ||| 2.4999999985e-11
G4 F#4 BAR G4 ||| G4 ||| 0.249999999875
G4 F#4 BAR G4 ||| A4 ||| 0.249999999875
G4 F#4 BAR G4 ||| C4 ||| 0.499999999725
BAR D5 C5 BAR E5 ||| G5 ||| 0.666666666167
BAR D5 C5 BAR E5 ||| F5 ||| 0.3333333331
BAR D5 C5 BAR E5 ||| <UNK> ||| 3.33333333067e-11
F#5 BAR G5 G5 BAR ||| G5 ||| 0.399999999828
F#5 BAR G5 G5 BAR ||| A5 ||| 0.599999999732
F#5 BAR G5 G5 BAR ||| <UNK> ||| 1.99999999904e-11
BAR C5 BAR B4 ||| A4 ||| 0.49999999945
BAR C5 BAR B4 ||| C5 ||| 0.49999999945
BAR C5 BAR B4 ||| <UNK> ||| 4.999999994e-11
G4 A4 BAR B4 ||| A4 ||| 0.666666666167
G4 A4 BAR B4 ||| C5 ||| 0.3333333331
G4 A4 BAR B4 ||| <UNK> ||| 3.33333333067e-11
BAR B4 R B4 BAR ||| E5 ||| 0.49999999945
BAR B4 R B4 BAR ||| B4 ||| 0.49999999945
BAR B4 R B4 BAR ||| <UNK> ||| 4.999999994e-11
A4 G4 BAR G4 ||| F#4 ||| 0.272727272677
A4 G4 BAR G4 ||| G4 ||| 0.454545454455
A4 G4 BAR G4 ||| F4 ||| 0.272727272677
A4 G4 BAR G4 ||| <UNK> ||| 9.09090908893e-12
E5 BAR D5 C5 BAR ||| E5 ||| 0.099999999986
E5 BAR D5 C5 BAR ||| D5 ||| 0.49999999989
E5 BAR D5 C5 BAR ||| A4 ||| 0.199999999962
E5 BAR D5 C5 BAR ||| C5 ||| 0.199999999962
E5 BAR D5 C5 BAR ||| <UNK> ||| 9.9999999976e-12
G4 A4 G4 BAR ||| F4 ||| 0.687499999903
G4 A4 G4 BAR ||| G4 ||| 0.187499999978
G4 A4 G4 BAR ||| F#4 ||| 0.0624999999969
G4 A4 G4 BAR ||| C5 ||| 0.0624999999969
G4 A4 G4 BAR ||| <UNK> ||| 6.24999999906e-12
A4 BAR A4 G4 ||| <UNK> ||| 1.42857142808e-11
A4 BAR A4 G4 ||| G4 ||| 0.142857142822
A4 BAR A4 G4 ||| F4 ||| 0.285714285631
A4 BAR A4 G4 ||| A4 ||| 0.428571428439
A4 BAR A4 G4 ||| C4 ||| 0.142857142822
F#4 G4 BAR G4 ||| E4 ||| 0.166666666617
F#4 G4 BAR G4 ||| F#4 ||| 0.666666666417
F#4 G4 BAR G4 ||| A4 ||| 0.166666666617
F#4 G4 BAR G4 ||| <UNK> ||| 1.666666666e-11
BAR A4 BAR C5 C5 ||| A4 ||| 0.3333333331
BAR A4 BAR C5 C5 ||| C5 ||| 0.666666666167
BAR A4 BAR C5 C5 ||| <UNK> ||| 3.33333333067e-11
BAR D5 C5 BAR D5 ||| E5 ||| 0.285714285631
BAR D5 C5 BAR D5 ||| D5 ||| 0.428571428439
BAR D5 C5 BAR D5 ||| F5 ||| 0.285714285631
BAR D5 C5 BAR D5 ||| <UNK> ||| 1.42857142808e-11
C4 D4 E4 ||| F#4 ||| 0.749999999787
C4 D4 E4 ||| F4 ||| 0.249999999937
C4 D4 E4 ||| <UNK> ||| 1.24999999962e-11
E5 F5 BAR G5 ||| G5 ||| 0.0476190476184
E5 F5 BAR G5 ||| R ||| 0.0476190476184
E5 F5 BAR G5 ||| A5 ||| 0.476190476141
E5 F5 BAR G5 ||| F5 ||| 0.428571428527
E5 F5 BAR G5 ||| <UNK> ||| 4.76190476136e-12
BAR C5 BAR E5 E5 ||| E5 ||| 0.49999999945
BAR C5 BAR E5 E5 ||| D5 ||| 0.49999999945
BAR C5 BAR E5 E5 ||| <UNK> ||| 4.999999994e-11
C5 BAR B4 C5 ||| END ||| 0.0588235294093
C5 BAR B4 C5 ||| B4 ||| 0.117647058813
C5 BAR B4 C5 ||| A4 ||| 0.0588235294093
C5 BAR B4 C5 ||| D5 ||| 0.58823529404
C5 BAR B4 C5 ||| C5 ||| 0.176470588216
C5 BAR B4 C5 ||| <UNK> ||| 5.88235294035e-12
BAR D5 E5 BAR D5 ||| E5 ||| 0.399999999828
BAR D5 E5 BAR D5 ||| D5 ||| 0.199999999924
BAR D5 E5 BAR D5 ||| C5 ||| 0.399999999828
BAR D5 E5 BAR D5 ||| <UNK> ||| 1.99999999904e-11
BAR F5 F5 E5 BAR ||| E5 ||| 0.399999999828
BAR F5 F5 E5 BAR ||| D5 ||| 0.599999999732
BAR F5 F5 E5 BAR ||| <UNK> ||| 1.99999999904e-11
D5 D5 C5 BAR ||| B4 ||| 0.199999999924
D5 D5 C5 BAR ||| C5 ||| 0.799999999636
D5 D5 C5 BAR ||| <UNK> ||| 1.99999999904e-11
F5 E5 BAR F5 ||| E5 ||| 0.285714285631
F5 E5 BAR F5 ||| G5 ||| 0.285714285631
F5 E5 BAR F5 ||| R ||| 0.142857142822
F5 E5 BAR F5 ||| F5 ||| 0.285714285631
F5 E5 BAR F5 ||| <UNK> ||| 1.42857142808e-11
D5 D5 C5 ||| D5 ||| 0.399999999828
D5 D5 C5 ||| END ||| 0.199999999924
D5 D5 C5 ||| C5 ||| 0.399999999828
D5 D5 C5 ||| <UNK> ||| 1.99999999904e-11
G4 BAR F4 G4 ||| E-4 ||| 0.49999999945
G4 BAR F4 G4 ||| <UNK> ||| 4.999999994e-11
G4 BAR F4 G4 ||| E4 ||| 0.49999999945
D5 BAR C5 B4 BAR ||| B4 ||| 0.3333333331
D5 BAR C5 B4 BAR ||| A4 ||| 0.666666666167
D5 BAR C5 B4 BAR ||| <UNK> ||| 3.33333333067e-11
E5 D5 C5 ||| B4 ||| 0.185185185172
E5 D5 C5 ||| E5 ||| 0.148148148139
E5 D5 C5 ||| G5 ||| 0.0370370370374
E5 D5 C5 ||| D5 ||| 0.629629629577
E5 D5 C5 ||| <UNK> ||| 3.70370370337e-12
B4 C5 D5 BAR ||| E5 ||| 0.499999999921
B4 C5 D5 BAR ||| A4 ||| 0.0714285714235
B4 C5 D5 BAR ||| C5 ||| 0.428571428505
B4 C5 D5 BAR ||| <UNK> ||| 7.14285714163e-12
BAR F4 BAR C4 ||| D4 ||| 0.499999999725
BAR F4 BAR C4 ||| <UNK> ||| 2.4999999985e-11
BAR F4 BAR C4 ||| C4 ||| 0.499999999725
C5 D5 BAR E-5 ||| D5 ||| 0.083333333325
C5 D5 BAR E-5 ||| C5 ||| 0.916666666492
C5 D5 BAR E-5 ||| <UNK> ||| 8.33333333167e-12
BAR E5 F#5 G5 BAR ||| G5 ||| 0.333333333217
BAR E5 F#5 G5 BAR ||| R ||| 0.333333333217
BAR E5 F#5 G5 BAR ||| A5 ||| 0.166666666617
BAR E5 F#5 G5 BAR ||| F5 ||| 0.166666666617
BAR E5 F#5 G5 BAR ||| <UNK> ||| 1.666666666e-11
G4 F4 BAR E4 BAR ||| B4 ||| 0.49999999945
G4 F4 BAR E4 BAR ||| E4 ||| 0.49999999945
G4 F4 BAR E4 BAR ||| <UNK> ||| 4.999999994e-11
BAR E5 D5 C5 ||| END ||| 0.199999999993
BAR E5 D5 C5 ||| B4 ||| 0.309090909079
BAR E5 D5 C5 ||| E5 ||| 0.0181818181828
BAR E5 D5 C5 ||| D5 ||| 0.254545454536
BAR E5 D5 C5 ||| C5 ||| 0.218181818174
BAR E5 D5 C5 ||| <UNK> ||| 1.8181818181e-12
B4 BAR B4 B4 ||| B4 ||| 0.49999999945
B4 BAR B4 B4 ||| A4 ||| 0.49999999945
B4 BAR B4 B4 ||| <UNK> ||| 4.999999994e-11
B-4 A-4 G4 ||| G4 ||| 0.3333333331
B-4 A-4 G4 ||| A-4 ||| 0.666666666167
B-4 A-4 G4 ||| <UNK> ||| 3.33333333067e-11
BAR E4 D4 C4 ||| <UNK> ||| 9.9999999976e-12
BAR E4 D4 C4 ||| D4 ||| 0.49999999989
BAR E4 D4 C4 ||| C4 ||| 0.199999999962
BAR E4 D4 C4 ||| END ||| 0.199999999962
BAR E4 D4 C4 ||| B3 ||| 0.099999999986
C5 D5 D5 BAR ||| E5 ||| 0.333333333275
C5 D5 D5 BAR ||| C5 ||| 0.666666666542
C5 D5 D5 BAR ||| <UNK> ||| 8.33333333167e-12
BAR B4 BAR G4 ||| G4 ||| 0.749999999575
BAR B4 BAR G4 ||| C5 ||| 0.249999999875
BAR B4 BAR G4 ||| <UNK> ||| 2.4999999985e-11
C5 BAR C5 B4 BAR ||| A4 ||| 0.599999999732
C5 BAR C5 B4 BAR ||| C5 ||| 0.399999999828
C5 BAR C5 B4 BAR ||| <UNK> ||| 1.99999999904e-11
R B4 BAR C5 ||| B4 ||| 0.49999999945
R B4 BAR C5 ||| A4 ||| 0.49999999945
R B4 BAR C5 ||| <UNK> ||| 4.999999994e-11
C5 E5 BAR D5 ||| G4 ||| 0.199999999924
C5 E5 BAR D5 ||| C5 ||| 0.799999999636
C5 E5 BAR D5 ||| <UNK> ||| 1.99999999904e-11
BAR B4 C5 D5 ||| E5 ||| 0.333333333256
BAR B4 C5 D5 ||| <UNK> ||| 1.11111111081e-11
BAR B4 C5 D5 ||| G4 ||| 0.111111111093
BAR B4 C5 D5 ||| A4 ||| 0.111111111093
BAR B4 C5 D5 ||| D5 ||| 0.444444444337
BAR G4 F#4 G4 BAR ||| G4 ||| 0.333333333217
BAR G4 F#4 G4 BAR ||| R ||| 0.333333333217
BAR G4 F#4 G4 BAR ||| A4 ||| 0.166666666617
BAR G4 F#4 G4 BAR ||| C5 ||| 0.166666666617
BAR G4 F#4 G4 BAR ||| <UNK> ||| 1.666666666e-11
BAR G5 F#5 G5 ||| E5 ||| 0.799999999636
BAR G5 F#5 G5 ||| G5 ||| 0.199999999924
BAR G5 F#5 G5 ||| <UNK> ||| 1.99999999904e-11
F5 BAR E5 F5 ||| E5 ||| 0.124999999975
F5 BAR E5 F5 ||| G5 ||| 0.87499999975
F5 BAR E5 F5 ||| <UNK> ||| 1.24999999962e-11
F4 G4 BAR A4 ||| G4 ||| 0.571428571247
F4 G4 BAR A4 ||| A4 ||| 0.428571428439
F4 G4 BAR A4 ||| <UNK> ||| 1.42857142808e-11
D4 E4 BAR D4 ||| D4 ||| 0.3333333331
D4 E4 BAR D4 ||| <UNK> ||| 3.33333333067e-11
D4 E4 BAR D4 ||| C4 ||| 0.666666666167
C5 E5 BAR E5 ||| D5 ||| 0.599999999732
C5 E5 BAR E5 ||| C5 ||| 0.399999999828
C5 E5 BAR E5 ||| <UNK> ||| 1.99999999904e-11
C5 C5 BAR B4 ||| G4 ||| 0.153846153825
C5 C5 BAR B4 ||| B4 ||| 0.0769230769166
C5 C5 BAR B4 ||| R ||| 0.0769230769166
C5 C5 BAR B4 ||| A4 ||| 0.53846153837
C5 C5 BAR B4 ||| C5 ||| 0.153846153825
C5 C5 BAR B4 ||| <UNK> ||| 7.69230769089e-12
BAR C5 C5 C5 BAR ||| B4 ||| 0.888888888663
BAR C5 C5 C5 BAR ||| C5 ||| 0.111111111093
BAR C5 C5 C5 BAR ||| <UNK> ||| 1.11111111081e-11
C5 B-4 A4 BAR ||| A4 ||| 0.666666666167
C5 B-4 A4 BAR ||| B-4 ||| 0.3333333331
C5 B-4 A4 BAR ||| <UNK> ||| 3.33333333067e-11
BAR R C5 B4 ||| A4 ||| 0.3333333331
BAR R C5 B4 ||| C5 ||| 0.666666666167
BAR R C5 B4 ||| <UNK> ||| 3.33333333067e-11
A4 BAR G4 R ||| G4 ||| 0.666666666167
A4 BAR G4 R ||| C5 ||| 0.3333333331
A4 BAR G4 R ||| <UNK> ||| 3.33333333067e-11
BAR B-4 B-4 C5 ||| A-4 ||| 0.599999999732
BAR B-4 B-4 C5 ||| B-4 ||| 0.399999999828
BAR B-4 B-4 C5 ||| <UNK> ||| 1.99999999904e-11
A4 G4 F#4 ||| D4 ||| 0.666666666167
A4 G4 F#4 ||| G4 ||| 0.3333333331
A4 G4 F#4 ||| <UNK> ||| 3.33333333067e-11
C5 C5 BAR C5 ||| G4 ||| 0.0555555555546
C5 C5 BAR C5 ||| B4 ||| 0.0555555555546
C5 C5 BAR C5 ||| B-4 ||| 0.527777777745
C5 C5 BAR C5 ||| D5 ||| 0.194444444434
C5 C5 BAR C5 ||| C5 ||| 0.166666666658
C5 C5 BAR C5 ||| <UNK> ||| 2.77777777759e-12
BAR D5 E5 D5 BAR ||| D5 ||| 0.199999999924
BAR D5 E5 D5 BAR ||| C5 ||| 0.799999999636
BAR D5 E5 D5 BAR ||| <UNK> ||| 1.99999999904e-11
BAR D5 D5 E5 BAR ||| F5 ||| 0.799999999636
BAR D5 D5 E5 BAR ||| C5 ||| 0.199999999924
BAR D5 D5 E5 BAR ||| <UNK> ||| 1.99999999904e-11
C5 A4 BAR B4 ||| B4 ||| 0.3333333331
C5 A4 BAR B4 ||| <UNK> ||| 3.33333333067e-11
C5 A4 BAR B4 ||| G4 ||| 0.3333333331
C5 A4 BAR B4 ||| D5 ||| 0.3333333331
BAR E5 E5 BAR D5 ||| E5 ||| 0.399999999828
BAR E5 E5 BAR D5 ||| <UNK> ||| 1.99999999904e-11
BAR E5 E5 BAR D5 ||| R ||| 0.199999999924
BAR E5 E5 BAR D5 ||| C5 ||| 0.199999999924
BAR E5 E5 BAR D5 ||| D5 ||| 0.199999999924
F4 G4 BAR F4 ||| E-4 ||| 0.3749999999
F4 G4 BAR F4 ||| <UNK> ||| 1.24999999962e-11
F4 G4 BAR F4 ||| E4 ||| 0.624999999825
BAR D4 E4 F4 ||| E4 ||| 0.428571428439
BAR D4 E4 F4 ||| D4 ||| 0.285714285631
BAR D4 E4 F4 ||| G4 ||| 0.142857142822
BAR D4 E4 F4 ||| F4 ||| 0.142857142822
BAR D4 E4 F4 ||| <UNK> ||| 1.42857142808e-11
E5 BAR F5 D5 ||| E5 ||| 0.749999999575
E5 BAR F5 D5 ||| G5 ||| 0.249999999875
E5 BAR F5 D5 ||| <UNK> ||| 2.4999999985e-11
B4 B4 BAR C5 ||| D5 ||| 0.333333333217
B4 B4 BAR C5 ||| C5 ||| 0.666666666417
B4 B4 BAR C5 ||| <UNK> ||| 1.666666666e-11
BAR C5 C5 BAR B4 BAR ||| E5 ||| 0.49999999945
BAR C5 C5 BAR B4 BAR ||| G4 ||| 0.49999999945
BAR C5 C5 BAR B4 BAR ||| <UNK> ||| 4.999999994e-11
BAR B4 C5 C5 ||| B4 ||| 0.3333333331
BAR B4 C5 C5 ||| D5 ||| 0.666666666167
BAR B4 C5 C5 ||| <UNK> ||| 3.33333333067e-11
E4 BAR D4 D4 ||| E4 ||| 0.142857142822
E4 BAR D4 D4 ||| D4 ||| 0.285714285631
E4 BAR D4 D4 ||| <UNK> ||| 1.42857142808e-11
E4 BAR D4 D4 ||| C4 ||| 0.571428571247
BAR E4 E4 E4 BAR ||| D4 ||| 0.666666666167
BAR E4 E4 E4 BAR ||| A4 ||| 0.3333333331
BAR E4 E4 E4 BAR ||| <UNK> ||| 3.33333333067e-11
A4 G4 C5 BAR ||| B4 ||| 0.818181818012
A4 G4 C5 BAR ||| D5 ||| 0.181818181788
A4 G4 C5 BAR ||| <UNK> ||| 9.09090908893e-12
D5 BAR R D5 ||| D5 ||| 0.3333333331
D5 BAR R D5 ||| C5 ||| 0.666666666167
D5 BAR R D5 ||| <UNK> ||| 3.33333333067e-11
BAR C5 F5 E5 ||| D5 ||| 0.666666666167
BAR C5 F5 E5 ||| F5 ||| 0.3333333331
BAR C5 F5 E5 ||| <UNK> ||| 3.33333333067e-11
BAR G5 F#5 BAR G5 BAR ||| <UNK> ||| 4.999999994e-11
BAR G5 F#5 BAR G5 BAR ||| R ||| 0.49999999945
BAR G5 F#5 BAR G5 BAR ||| D5 ||| 0.49999999945
D5 F5 E5 BAR ||| E5 ||| 0.666666666167
D5 F5 E5 BAR ||| C5 ||| 0.3333333331
D5 F5 E5 BAR ||| <UNK> ||| 3.33333333067e-11
BAR R C5 ||| B4 ||| 0.49999999945
BAR R C5 ||| C5 ||| 0.49999999945
BAR R C5 ||| <UNK> ||| 4.999999994e-11
G4 BAR A4 A4 ||| E4 ||| 0.095238095232
G4 BAR A4 A4 ||| G4 ||| 0.904761904663
G4 BAR A4 A4 ||| <UNK> ||| 4.76190476136e-12
B4 C5 BAR B4 ||| A4 ||| 0.833333333017
B4 C5 BAR B4 ||| C5 ||| 0.166666666617
B4 C5 BAR B4 ||| <UNK> ||| 1.666666666e-11
BAR B4 B4 A4 ||| B4 ||| 0.3333333331
BAR B4 B4 A4 ||| G4 ||| 0.3333333331
BAR B4 B4 A4 ||| A4 ||| 0.3333333331
BAR B4 B4 A4 ||| <UNK> ||| 3.33333333067e-11
F#5 G5 G5 BAR ||| G5 ||| 0.3333333331
F#5 G5 G5 BAR ||| A5 ||| 0.666666666167
F#5 G5 G5 BAR ||| <UNK> ||| 3.33333333067e-11
BAR R BAR R E4 BAR ||| F4 ||| 0.3333333331
BAR R BAR R E4 BAR ||| A4 ||| 0.666666666167
BAR R BAR R E4 BAR ||| <UNK> ||| 3.33333333067e-11
R G4 BAR G4 ||| F4 ||| 0.3333333331
R G4 BAR G4 ||| B-4 ||| 0.666666666167
R G4 BAR G4 ||| <UNK> ||| 3.33333333067e-11
BAR C5 C5 B4 ||| B4 ||| 0.333333333287
BAR C5 C5 B4 ||| E5 ||| 0.133333333319
BAR C5 C5 B4 ||| A4 ||| 0.266666666631
BAR C5 C5 B4 ||| C5 ||| 0.266666666631
BAR C5 C5 B4 ||| <UNK> ||| 6.6666666656e-12
E5 BAR F5 E5 BAR ||| D5 ||| 0.916666666492
E5 BAR F5 E5 BAR ||| F5 ||| 0.083333333325
E5 BAR F5 E5 BAR ||| <UNK> ||| 8.33333333167e-12
D4 BAR C4 B3 ||| <UNK> ||| 3.33333333067e-11
D4 BAR C4 B3 ||| G3 ||| 0.666666666167
D4 BAR C4 B3 ||| C4 ||| 0.3333333331
E4 E4 BAR A4 ||| G4 ||| 0.49999999945
E4 E4 BAR A4 ||| A4 ||| 0.49999999945
E4 E4 BAR A4 ||| <UNK> ||| 4.999999994e-11
BAR R BAR R C5 ||| B4 ||| 0.49999999945
BAR R BAR R C5 ||| C5 ||| 0.49999999945
BAR R BAR R C5 ||| <UNK> ||| 4.999999994e-11
BAR F4 BAR ||| E-4 ||| 0.333333333217
BAR F4 BAR ||| <UNK> ||| 1.666666666e-11
BAR F4 BAR ||| C4 ||| 0.666666666417
BAR C5 ||| B4 ||| 0.0714285714235
BAR C5 ||| D5 ||| 0.571428571338
BAR C5 ||| C5 ||| 0.357142857089
BAR C5 ||| <UNK> ||| 7.14285714163e-12
E5 BAR F5 G5 ||| A5 ||| 0.749999999575
E5 BAR F5 G5 ||| F5 ||| 0.249999999875
E5 BAR F5 G5 ||| <UNK> ||| 2.4999999985e-11
D5 D5 BAR E5 ||| G5 ||| 0.0416666666667
D5 D5 BAR E5 ||| F5 ||| 0.541666666617
D5 D5 BAR E5 ||| F#5 ||| 0.0416666666667
D5 D5 BAR E5 ||| E5 ||| 0.124999999992
D5 D5 BAR E5 ||| D5 ||| 0.249999999979
D5 D5 BAR E5 ||| <UNK> ||| 4.16666666625e-12
A4 BAR A4 R ||| D5 ||| 0.3333333331
A4 BAR A4 R ||| A4 ||| 0.666666666167
A4 BAR A4 R ||| <UNK> ||| 3.33333333067e-11
A4 A4 G4 BAR ||| F4 ||| 0.3333333331
A4 A4 G4 BAR ||| A4 ||| 0.666666666167
A4 A4 G4 BAR ||| <UNK> ||| 3.33333333067e-11
C5 D5 BAR A4 ||| B4 ||| 0.49999999945
C5 D5 BAR A4 ||| D5 ||| 0.49999999945
C5 D5 BAR A4 ||| <UNK> ||| 4.999999994e-11
D5 D5 D5 BAR ||| E5 ||| 0.499999999725
D5 D5 D5 BAR ||| D5 ||| 0.499999999725
D5 D5 D5 BAR ||| <UNK> ||| 2.4999999985e-11
B4 G4 BAR A4 ||| B4 ||| 0.333333333217
B4 G4 BAR A4 ||| G4 ||| 0.333333333217
B4 G4 BAR A4 ||| A4 ||| 0.333333333217
B4 G4 BAR A4 ||| <UNK> ||| 1.666666666e-11
A4 BAR B4 B4 ||| G4 ||| 0.0909090908983
A4 BAR B4 B4 ||| C5 ||| 0.909090908902
A4 BAR B4 B4 ||| <UNK> ||| 9.09090908893e-12
D5 BAR E5 F5 ||| E5 ||| 0.139534883715
D5 BAR E5 F5 ||| G5 ||| 0.744186046472
D5 BAR E5 F5 ||| D5 ||| 0.0930232558111
D5 BAR E5 F5 ||| F5 ||| 0.0232558139545
D5 BAR E5 F5 ||| <UNK> ||| 2.32558139522e-12
G5 BAR F5 E5 ||| D5 ||| 0.942857142795
G5 BAR F5 E5 ||| F5 ||| 0.0571428571418
G5 BAR F5 E5 ||| <UNK> ||| 2.85714285695e-12
B4 BAR C5 C5 BAR ||| B4 ||| 0.428571428439
B4 BAR C5 C5 BAR ||| E5 ||| 0.142857142822
B4 BAR C5 C5 BAR ||| D5 ||| 0.285714285631
B4 BAR C5 C5 BAR ||| C5 ||| 0.142857142822
B4 BAR C5 C5 BAR ||| <UNK> ||| 1.42857142808e-11
G4 G4 BAR E4 ||| D4 ||| 0.49999999945
G4 G4 BAR E4 ||| F4 ||| 0.49999999945
G4 G4 BAR E4 ||| <UNK> ||| 4.999999994e-11
