3
B4 D5 BAR D5 ||| D5 ||| 0.153841242785
BAR F4 D5 G4 ||| G4 ||| 0.999530225492
BAR F4 D5 G4 ||| <UNK> ||| 9.99520230289e-06
BAR B4 BAR C5 C5 BAR ||| B4 ||| 0.999765056386
BAR B4 BAR C5 C5 BAR ||| <UNK> ||| 4.99880028793e-06
C5 BAR F5 E5 ||| E5 ||| 0.999843358396
C5 BAR F5 E5 ||| <UNK> ||| 3.33280008532e-06
BAR C5 BAR D5 D5 ||| C5 ||| 0.999530225492
BAR C5 BAR D5 D5 ||| <UNK> ||| 9.99520230289e-06
BAR R BAR R C5 BAR ||| B4 ||| 0.166655000933
BAR R BAR R C5 BAR ||| D5 ||| 0.333308335333
BAR R BAR R C5 BAR ||| C5 ||| 0.499961669733
BAR R BAR R C5 BAR ||| <UNK> ||| 1.666533344e-06
E5 A5 BAR A5 ||| G5 ||| 0.666615004133
E5 A5 BAR A5 ||| F5 ||| 0.333308335333
E5 A5 BAR A5 ||| <UNK> ||| 1.666533344e-06
C5 BAR C5 B-4 ||| C5 ||| 0.333283341332
C5 BAR C5 B-4 ||| A4 ||| 0.333283341332
C5 BAR C5 B-4 ||| B-4 ||| 0.333283341332
C5 BAR C5 B-4 ||| <UNK> ||| 3.33280008532e-06
D5 C5 G5 BAR ||| F5 ||| 0.999765056386
D5 C5 G5 BAR ||| <UNK> ||| 4.99880028793e-06
BAR E4 D4 BAR E4 BAR ||| F4 ||| 0.999530225492
BAR E4 D4 BAR E4 BAR ||| <UNK> ||| 9.99520230289e-06
C5 B4 G4 ||| G4 ||| 0.0555546296543
C5 B4 G4 ||| END ||| 0.333325000222
C5 B4 G4 ||| B4 ||| 0.222216851995
C5 B4 G4 ||| A4 ||| 0.111108703768
C5 B4 G4 ||| B-4 ||| 0.0555546296543
C5 B4 G4 ||| E5 ||| 0.0555546296543
C5 B4 G4 ||| C5 ||| 0.166662777881
C5 B4 G4 ||| <UNK> ||| 5.55540741136e-07
F#5 BAR G5 F5 ||| E5 ||| 0.555527038558
F#5 BAR G5 F5 ||| G5 ||| 0.222211482054
F#5 BAR G5 F5 ||| F5 ||| 0.222211482054
F#5 BAR G5 F5 ||| <UNK> ||| 1.11105185501e-06
BAR E4 A4 BAR G4 ||| <UNK> ||| 2.499700036e-06
BAR E4 A4 BAR G4 ||| G4 ||| 0.499942506899
BAR E4 A4 BAR G4 ||| A4 ||| 0.2499725033
BAR E4 A4 BAR G4 ||| D5 ||| 0.2499725033
BAR C#5 BAR D5 D5 ||| E5 ||| 0.999530225492
BAR C#5 BAR D5 D5 ||| <UNK> ||| 9.99520230289e-06
F#4 G#4 G#4 BAR ||| A4 ||| 0.999530225492
F#4 G#4 G#4 BAR ||| <UNK> ||| 9.99520230289e-06
F#5 B4 E5 BAR ||| E5 ||| 0.999530225492
F#5 B4 E5 BAR ||| <UNK> ||| 9.99520230289e-06
BAR A4 C#5 C#5 BAR ||| D5 ||| 0.999530225492
BAR A4 C#5 C#5 BAR ||| <UNK> ||| 9.99520230289e-06
G4 E4 F#4 BAR ||| D4 ||| 0.599944405337
G4 E4 F#4 BAR ||| G4 ||| 0.199982801651
G4 E4 F#4 BAR ||| G#4 ||| 0.199982801651
G4 E4 F#4 BAR ||| <UNK> ||| 1.99980801843e-06
R A4 G4 BAR ||| G4 ||| 0.499885027593
R A4 G4 BAR ||| F4 ||| 0.499885027593
R A4 G4 BAR ||| <UNK> ||| 4.99880028793e-06
C5 BAR C5 BAR C5 ||| C5 ||| 0.999530225492
C5 BAR C5 BAR C5 ||| <UNK> ||| 9.99520230289e-06
BAR C4 D4 E4 ||| G4 ||| 0.0555546296543
BAR C4 D4 E4 ||| F4 ||| 0.277770926109
BAR C4 D4 E4 ||| A3 ||| 0.222216851995
BAR C4 D4 E4 ||| E4 ||| 0.222216851995
BAR C4 D4 E4 ||| D4 ||| 0.222216851995
BAR C4 D4 E4 ||| <UNK> ||| 5.55540741136e-07
G4 BAR F#4 F4 ||| E4 ||| 0.999530225492
G4 BAR F#4 F4 ||| <UNK> ||| 9.99520230289e-06
BAR R C5 D5 BAR ||| E5 ||| 0.999530225492
BAR R C5 D5 BAR ||| <UNK> ||| 9.99520230289e-06
BAR G5 BAR G5 E5 ||| E5 ||| 0.333283341332
BAR G5 BAR G5 E5 ||| F5 ||| 0.666563349864
BAR G5 BAR G5 E5 ||| <UNK> ||| 3.33280008532e-06
BAR A4 G4 G4 BAR ||| B4 ||| 0.124993750375
BAR A4 G4 G4 BAR ||| G4 ||| 0.749956252625
BAR A4 G4 G4 BAR ||| C5 ||| 0.124993750375
BAR A4 G4 G4 BAR ||| <UNK> ||| 1.2499250045e-06
F4 BAR E4 A4 BAR ||| A4 ||| 0.999530225492
F4 BAR E4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E4 BAR F4 F4 ||| E4 ||| 0.333283341332
BAR E4 BAR F4 F4 ||| G4 ||| 0.666563349864
BAR E4 BAR F4 F4 ||| <UNK> ||| 3.33280008532e-06
G5 BAR F#5 F5 ||| E5 ||| 0.999530225492
G5 BAR F#5 F5 ||| <UNK> ||| 9.99520230289e-06
BAR A4 BAR B4 B4 ||| R ||| 0.999530225492
BAR A4 BAR B4 B4 ||| <UNK> ||| 9.99520230289e-06
C5 BAR D5 C5 BAR ||| B4 ||| 0.399963603494
C5 BAR D5 C5 BAR ||| D5 ||| 0.199982801651
C5 BAR D5 C5 BAR ||| C5 ||| 0.399963603494
C5 BAR D5 C5 BAR ||| <UNK> ||| 1.99980801843e-06
F5 G5 BAR F5 ||| E5 ||| 0.2499908337
F5 G5 BAR F5 ||| G5 ||| 0.583310834233
F5 G5 BAR F5 ||| F5 ||| 0.166660833567
F5 G5 BAR F5 ||| <UNK> ||| 8.33300001333e-07
BAR A5 ||| E5 ||| 0.999530225492
BAR A5 ||| <UNK> ||| 9.99520230289e-06
E5 BAR C5 A4 ||| B4 ||| 0.999765056386
E5 BAR C5 A4 ||| <UNK> ||| 4.99880028793e-06
G4 A4 BAR G4 ||| G4 ||| 0.545443099423
G4 A4 BAR G4 ||| F#4 ||| 0.136361115757
G4 A4 BAR G4 ||| F4 ||| 0.0909075620168
G4 A4 BAR G4 ||| B4 ||| 0.0454540082762
G4 A4 BAR G4 ||| A4 ||| 0.136361115757
G4 A4 BAR G4 ||| E4 ||| 0.0454540082762
G4 A4 BAR G4 ||| <UNK> ||| 4.54535537406e-07
E4 A4 A4 ||| G#4 ||| 0.999921672933
E4 A4 A4 ||| <UNK> ||| 1.666533344e-06
BAR B4 G#4 A4 BAR ||| G#4 ||| 0.999530225492
BAR B4 G#4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR R A4 A4 ||| <UNK> ||| 3.33280008532e-06
BAR R A4 A4 ||| A4 ||| 0.333283341332
BAR R A4 A4 ||| G#4 ||| 0.666563349864
BAR G5 G5 G5 ||| A5 ||| 0.0909060331913
BAR G5 G5 G5 ||| G5 ||| 0.545431653891
BAR G5 G5 G5 ||| G#5 ||| 0.0909060331913
BAR G5 G5 G5 ||| F#5 ||| 0.272716281471
BAR G5 G5 G5 ||| <UNK> ||| 9.090512414e-07
C4 A4 B4 BAR ||| B4 ||| 0.999530225492
C4 A4 B4 BAR ||| <UNK> ||| 9.99520230289e-06
F#5 B4 C5 ||| B4 ||| 0.999530225492
F#5 B4 C5 ||| <UNK> ||| 9.99520230289e-06
BAR E4 D4 E4 BAR ||| E4 ||| 0.999530225492
BAR E4 D4 E4 BAR ||| <UNK> ||| 9.99520230289e-06
A4 B4 BAR B4 ||| <UNK> ||| 2.94113494868e-07
A4 B4 BAR B4 ||| C#5 ||| 0.0294116436003
A4 B4 BAR B4 ||| B4 ||| 0.117645692061
A4 B4 BAR B4 ||| A4 ||| 0.676461332311
A4 B4 BAR B4 ||| D5 ||| 0.0294116436003
A4 B4 BAR B4 ||| C5 ||| 0.088234342574
A4 B4 BAR B4 ||| G#4 ||| 0.0588229930872
A4 G#4 B4 BAR ||| E5 ||| 0.111106296553
A4 G#4 B4 BAR ||| E4 ||| 0.111106296553
A4 G#4 B4 BAR ||| A4 ||| 0.444421853057
A4 G#4 B4 BAR ||| C5 ||| 0.333316667556
A4 G#4 B4 BAR ||| <UNK> ||| 1.11105185501e-06
BAR R BAR R BAR E5 ||| D5 ||| 0.499942506899
BAR R BAR R BAR E5 ||| C5 ||| 0.499942506899
BAR R BAR R BAR E5 ||| <UNK> ||| 2.499700036e-06
BAR D5 C5 B4 BAR ||| B4 ||| 0.0999962001824
BAR D5 C5 B4 BAR ||| D5 ||| 0.0999962001824
BAR D5 C5 B4 BAR ||| A4 ||| 0.299986600643
BAR D5 C5 B4 BAR ||| C5 ||| 0.499977001104
BAR D5 C5 B4 BAR ||| <UNK> ||| 9.99952002304e-07
D4 E4 BAR F#4 ||| F#4 ||| 0.333283341332
D4 E4 BAR F#4 ||| G#4 ||| 0.666563349864
D4 E4 BAR F#4 ||| <UNK> ||| 3.33280008532e-06
G5 F#5 G5 BAR ||| G5 ||| 0.999843358396
G5 F#5 G5 BAR ||| <UNK> ||| 3.33280008532e-06
BAR E4 E4 BAR F4 ||| E4 ||| 0.499885027593
BAR E4 E4 BAR F4 ||| F4 ||| 0.499885027593
BAR E4 E4 BAR F4 ||| <UNK> ||| 4.99880028793e-06
E-4 D4 D4 ||| <UNK> ||| 9.99520230289e-06
E-4 D4 D4 ||| C4 ||| 0.999530225492
C#5 BAR E5 D5 ||| E5 ||| 0.499885027593
C#5 BAR E5 D5 ||| D5 ||| 0.499885027593
C#5 BAR E5 D5 ||| <UNK> ||| 4.99880028793e-06
F5 BAR F5 E-5 ||| D5 ||| 0.999530225492
F5 BAR F5 E-5 ||| <UNK> ||| 9.99520230289e-06
BAR F5 R E5 BAR ||| D#5 ||| 0.999530225492
BAR F5 R E5 BAR ||| <UNK> ||| 9.99520230289e-06
D4 BAR D4 F4 ||| E4 ||| 0.999530225492
D4 BAR D4 F4 ||| <UNK> ||| 9.99520230289e-06
BAR E4 G4 A4 ||| B4 ||| 0.666563349864
BAR E4 G4 A4 ||| B-4 ||| 0.333283341332
BAR E4 G4 A4 ||| <UNK> ||| 3.33280008532e-06
BAR D5 E5 BAR D5 ||| C5 ||| 0.999530225492
BAR D5 E5 BAR D5 ||| <UNK> ||| 9.99520230289e-06
C5 BAR A4 C5 ||| D5 ||| 0.999530225492
C5 BAR A4 C5 ||| <UNK> ||| 9.99520230289e-06
F4 B3 C4 ||| D4 ||| 0.999530225492
F4 B3 C4 ||| <UNK> ||| 9.99520230289e-06
C5 G4 A4 BAR ||| B4 ||| 0.749912510499
C5 G4 A4 BAR ||| G4 ||| 0.2499725033
C5 G4 A4 BAR ||| <UNK> ||| 2.499700036e-06
B3 G3 C4 BAR ||| <UNK> ||| 4.99880028793e-06
B3 G3 C4 BAR ||| C4 ||| 0.999765056386
F#4 F#4 E4 BAR ||| E4 ||| 0.999765056386
F#4 F#4 E4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR C5 B4 BAR ||| A4 ||| 0.999530225492
BAR C5 B4 BAR ||| <UNK> ||| 9.99520230289e-06
G4 BAR C5 D5 ||| F#4 ||| 0.0869551418057
G4 BAR C5 D5 ||| B4 ||| 0.0434777882896
G4 BAR C5 D5 ||| E5 ||| 0.391296616418
G4 BAR C5 D5 ||| D5 ||| 0.217387202354
G4 BAR C5 D5 ||| C5 ||| 0.26086455587
G4 BAR C5 D5 ||| <UNK> ||| 4.34773535161e-07
BAR G5 G5 BAR D5 ||| F#5 ||| 0.999882514098
BAR G5 G5 BAR D5 ||| <UNK> ||| 2.499700036e-06
C5 C5 E5 BAR ||| D5 ||| 0.999530225492
C5 C5 E5 BAR ||| <UNK> ||| 9.99520230289e-06
G#4 BAR E4 G#4 BAR ||| A4 ||| 0.999530225492
G#4 BAR E4 G#4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E4 G#4 BAR ||| A4 ||| 0.999765056386
BAR E4 G#4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR G4 BAR F4 ||| F4 ||| 0.999530225492
BAR G4 BAR F4 ||| <UNK> ||| 9.99520230289e-06
G#4 BAR E4 BAR A4 ||| B4 ||| 0.666563349864
G#4 BAR E4 BAR A4 ||| A4 ||| 0.333283341332
G#4 BAR E4 BAR A4 ||| <UNK> ||| 3.33280008532e-06
BAR E4 R G4 BAR ||| G4 ||| 0.999530225492
BAR E4 R G4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E5 E5 BAR C5 ||| C5 ||| 0.999765056386
BAR E5 E5 BAR C5 ||| <UNK> ||| 4.99880028793e-06
G3 BAR A3 B3 ||| <UNK> ||| 9.99520230289e-06
G3 BAR A3 B3 ||| C4 ||| 0.999530225492
BAR B-4 R C5 BAR ||| D5 ||| 0.999530225492
BAR B-4 R C5 BAR ||| <UNK> ||| 9.99520230289e-06
C5 A4 BAR C5 ||| D5 ||| 0.999530225492
C5 A4 BAR C5 ||| <UNK> ||| 9.99520230289e-06
A4 B-4 A4 BAR ||| A4 ||| 0.79992520718
A4 B-4 A4 BAR ||| B-4 ||| 0.199982801651
A4 B-4 A4 BAR ||| <UNK> ||| 1.99980801843e-06
G4 C5 A4 ||| G#4 ||| 0.999530225492
G4 C5 A4 ||| <UNK> ||| 9.99520230289e-06
BAR E4 A4 B4 BAR ||| A4 ||| 0.499885027593
BAR E4 A4 B4 BAR ||| C5 ||| 0.499885027593
BAR E4 A4 B4 BAR ||| <UNK> ||| 4.99880028793e-06
B4 A4 E5 BAR ||| E5 ||| 0.666563349864
B4 A4 E5 BAR ||| D5 ||| 0.333283341332
B4 A4 E5 BAR ||| <UNK> ||| 3.33280008532e-06
B-4 A4 A4 ||| <UNK> ||| 1.4284734761e-06
B-4 A4 A4 ||| G4 ||| 0.571390818915
B-4 A4 A4 ||| G#4 ||| 0.285696123694
B-4 A4 A4 ||| F5 ||| 0.142848776084
BAR F4 E4 C4 BAR ||| R ||| 0.999530225492
BAR F4 E4 C4 BAR ||| <UNK> ||| 9.99520230289e-06
D#4 E4 E4 ||| D#4 ||| 0.499885027593
D#4 E4 E4 ||| D4 ||| 0.499885027593
D#4 E4 E4 ||| <UNK> ||| 4.99880028793e-06
BAR A4 F4 A4 ||| G4 ||| 0.999843358396
BAR A4 F4 A4 ||| <UNK> ||| 3.33280008532e-06
BAR G#4 C5 BAR C5 ||| D5 ||| 0.999530225492
BAR G#4 C5 BAR C5 ||| <UNK> ||| 9.99520230289e-06
BAR E4 BAR ||| G4 ||| 0.0476187415001
BAR E4 BAR ||| F4 ||| 0.23809275513
BAR E4 BAR ||| E4 ||| 0.357139013649
BAR E4 BAR ||| B4 ||| 0.0238094897963
BAR E4 BAR ||| A4 ||| 0.285711258538
BAR E4 BAR ||| B3 ||| 0.0238094897963
BAR E4 BAR ||| F#4 ||| 0.0238094897963
BAR E4 BAR ||| <UNK> ||| 2.38092517038e-07
D5 C#5 R BAR ||| R ||| 0.999530225492
D5 C#5 R BAR ||| <UNK> ||| 9.99520230289e-06
BAR C5 D5 E5 ||| <UNK> ||| 1.56248828134e-07
BAR C5 D5 E5 ||| F5 ||| 0.156248984383
BAR C5 D5 E5 ||| B4 ||| 0.0156250390622
BAR C5 D5 E5 ||| R ||| 0.0156250390622
BAR C5 D5 E5 ||| A5 ||| 0.0156250390622
BAR C5 D5 E5 ||| A4 ||| 0.140624101569
BAR C5 D5 E5 ||| E5 ||| 0.42187199221
BAR C5 D5 E5 ||| D5 ||| 0.187498750009
BAR C5 D5 E5 ||| C5 ||| 0.0312499218756
BAR C5 D5 E5 ||| F#5 ||| 0.0156250390622
A5 BAR B5 C6 ||| E5 ||| 0.999530225492
A5 BAR B5 C6 ||| <UNK> ||| 9.99520230289e-06
F5 BAR F5 F5 BAR ||| E5 ||| 0.999530225492
F5 BAR F5 F5 BAR ||| <UNK> ||| 9.99520230289e-06
A4 B4 E5 ||| D5 ||| 0.999843358396
A4 B4 E5 ||| <UNK> ||| 3.33280008532e-06
B-4 A4 BAR D5 ||| C5 ||| 0.999765056386
B-4 A4 BAR D5 ||| <UNK> ||| 4.99880028793e-06
C5 E4 A4 BAR ||| G4 ||| 0.999530225492
C5 E4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
D4 BAR C4 C5 ||| B-4 ||| 0.999530225492
D4 BAR C4 C5 ||| <UNK> ||| 9.99520230289e-06
F#4 BAR D4 G4 ||| E4 ||| 0.333308335333
F#4 BAR D4 G4 ||| G4 ||| 0.166655000933
F#4 BAR D4 G4 ||| F#4 ||| 0.166655000933
F#4 BAR D4 G4 ||| A4 ||| 0.333308335333
F#4 BAR D4 G4 ||| <UNK> ||| 1.666533344e-06
A4 BAR G#4 G#4 BAR ||| A4 ||| 0.999765056386
A4 BAR G#4 G#4 BAR ||| <UNK> ||| 4.99880028793e-06
D4 G4 BAR A4 ||| G4 ||| 0.749912510499
D4 G4 BAR A4 ||| A4 ||| 0.2499725033
D4 G4 BAR A4 ||| <UNK> ||| 2.499700036e-06
BAR E4 G4 G4 BAR ||| G4 ||| 0.499942506899
BAR E4 G4 G4 BAR ||| A4 ||| 0.499942506899
BAR E4 G4 G4 BAR ||| <UNK> ||| 2.499700036e-06
BAR A4 G4 D4 BAR ||| G4 ||| 0.999882514098
BAR A4 G4 D4 BAR ||| <UNK> ||| 2.499700036e-06
C4 E4 BAR A4 ||| G4 ||| 0.999530225492
C4 E4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
D5 C5 BAR F5 ||| E5 ||| 0.999530225492
D5 C5 BAR F5 ||| <UNK> ||| 9.99520230289e-06
F#4 G4 E4 BAR ||| E4 ||| 0.666563349864
F#4 G4 E4 BAR ||| D4 ||| 0.333283341332
F#4 G4 E4 BAR ||| <UNK> ||| 3.33280008532e-06
BAR G4 G4 BAR ||| G4 ||| 0.999765056386
BAR G4 G4 BAR ||| <UNK> ||| 4.99880028793e-06
C5 BAR C#5 B4 ||| C#5 ||| 0.999530225492
C5 BAR C#5 B4 ||| <UNK> ||| 9.99520230289e-06
G4 BAR G4 A-4 ||| G4 ||| 0.999530225492
G4 BAR G4 A-4 ||| <UNK> ||| 9.99520230289e-06
BAR C5 R A5 BAR ||| A5 ||| 0.999530225492
BAR C5 R A5 BAR ||| <UNK> ||| 9.99520230289e-06
BAR B4 D5 BAR E5 ||| D5 ||| 0.999530225492
BAR B4 D5 BAR E5 ||| <UNK> ||| 9.99520230289e-06
F#5 BAR F5 E5 ||| D#5 ||| 0.999530225492
F#5 BAR F5 E5 ||| <UNK> ||| 9.99520230289e-06
G3 BAR D4 E4 ||| E4 ||| 0.499885027593
G3 BAR D4 E4 ||| D4 ||| 0.499885027593
G3 BAR D4 E4 ||| <UNK> ||| 4.99880028793e-06
D5 D5 C5 ||| G4 ||| 0.0476187415001
D5 D5 C5 ||| B4 ||| 0.428566768761
D5 D5 C5 ||| B-4 ||| 0.0238094897963
D5 D5 C5 ||| E5 ||| 0.0238094897963
D5 D5 C5 ||| D5 ||| 0.0238094897963
D5 D5 C5 ||| C5 ||| 0.452376020465
D5 D5 C5 ||| <UNK> ||| 2.38092517038e-07
E4 E4 A4 BAR ||| <UNK> ||| 9.090512414e-07
E4 E4 A4 BAR ||| A4 ||| 0.454526529751
E4 E4 A4 BAR ||| G#4 ||| 0.545431653891
G#4 BAR R G#4 ||| A4 ||| 0.999765056386
G#4 BAR R G#4 ||| <UNK> ||| 4.99880028793e-06
E5 R BAR F5 ||| F5 ||| 0.999530225492
E5 R BAR F5 ||| <UNK> ||| 9.99520230289e-06
F4 E-4 D4 ||| G4 ||| 0.999530225492
F4 E-4 D4 ||| <UNK> ||| 9.99520230289e-06
BAR G5 G5 BAR G5 ||| B5 ||| 0.399963603494
BAR G5 G5 BAR G5 ||| G5 ||| 0.199982801651
BAR G5 G5 BAR G5 ||| F5 ||| 0.399963603494
BAR G5 G5 BAR G5 ||| <UNK> ||| 1.99980801843e-06
C5 BAR B4 R ||| B4 ||| 0.199982801651
C5 BAR B4 R ||| E5 ||| 0.199982801651
C5 BAR B4 R ||| C5 ||| 0.599944405337
C5 BAR B4 R ||| <UNK> ||| 1.99980801843e-06
D5 BAR E5 R ||| G5 ||| 0.666563349864
D5 BAR E5 R ||| D5 ||| 0.333283341332
D5 BAR E5 R ||| <UNK> ||| 3.33280008532e-06
C5 BAR B4 BAR C5 ||| D5 ||| 0.999530225492
C5 BAR B4 BAR C5 ||| <UNK> ||| 9.99520230289e-06
A4 BAR B4 C5 ||| G#4 ||| 0.0399996320071
A4 BAR B4 C5 ||| B4 ||| 0.479991184169
A4 BAR B4 C5 ||| A4 ||| 0.0399996320071
A4 BAR B4 C5 ||| D5 ||| 0.159997328051
A4 BAR B4 C5 ||| C5 ||| 0.279995024096
A4 BAR B4 C5 ||| <UNK> ||| 3.99992320147e-07
BAR B4 D5 BAR D5 ||| D5 ||| 0.999530225492
BAR B4 D5 BAR D5 ||| <UNK> ||| 9.99520230289e-06
F4 G4 F#4 BAR ||| G4 ||| 0.999765056386
F4 G4 F#4 BAR ||| <UNK> ||| 4.99880028793e-06
G4 F#4 BAR E4 ||| D4 ||| 0.285696123694
G4 F#4 BAR E4 ||| <UNK> ||| 1.4284734761e-06
G4 F#4 BAR E4 ||| F#4 ||| 0.428543471305
G4 F#4 BAR E4 ||| B3 ||| 0.285696123694
BAR G4 D5 G4 ||| G4 ||| 0.999530225492
BAR G4 D5 G4 ||| <UNK> ||| 9.99520230289e-06
BAR B4 B4 BAR A4 ||| G4 ||| 0.749912510499
BAR B4 B4 BAR A4 ||| A4 ||| 0.2499725033
BAR B4 B4 BAR A4 ||| <UNK> ||| 2.499700036e-06
G4 BAR G4 BAR F4 BAR ||| G4 ||| 0.999530225492
G4 BAR G4 BAR F4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E5 D5 ||| E5 ||| 0.499885027593
BAR E5 D5 ||| C5 ||| 0.499885027593
BAR E5 D5 ||| <UNK> ||| 4.99880028793e-06
C5 G4 F4 ||| E4 ||| 0.999530225492
C5 G4 F4 ||| <UNK> ||| 9.99520230289e-06
A5 G#5 E5 BAR ||| E5 ||| 0.666563349864
A5 G#5 E5 BAR ||| D5 ||| 0.333283341332
A5 G#5 E5 BAR ||| <UNK> ||| 3.33280008532e-06
G#4 E4 F#4 ||| G#4 ||| 0.999530225492
G#4 E4 F#4 ||| <UNK> ||| 9.99520230289e-06
C#5 C#5 BAR D5 BAR ||| D5 ||| 0.999530225492
C#5 C#5 BAR D5 BAR ||| <UNK> ||| 9.99520230289e-06
BAR F5 F5 BAR F5 ||| E5 ||| 0.999530225492
BAR F5 F5 BAR F5 ||| <UNK> ||| 9.99520230289e-06
BAR G4 B-4 B-4 ||| A4 ||| 0.999765056386
BAR G4 B-4 B-4 ||| <UNK> ||| 4.99880028793e-06
BAR C5 BAR B4 B4 ||| B4 ||| 0.2499725033
BAR C5 BAR B4 B4 ||| D#5 ||| 0.499942506899
BAR C5 BAR B4 B4 ||| A4 ||| 0.2499725033
BAR C5 BAR B4 B4 ||| <UNK> ||| 2.499700036e-06
B-4 A4 B-4 ||| G4 ||| 0.2499725033
B-4 A4 B-4 ||| A4 ||| 0.499942506899
B-4 A4 B-4 ||| C5 ||| 0.2499725033
B-4 A4 B-4 ||| <UNK> ||| 2.499700036e-06
A5 G#5 BAR E5 ||| F5 ||| 0.166655000933
A5 G#5 BAR E5 ||| R ||| 0.333308335333
A5 G#5 BAR E5 ||| A5 ||| 0.166655000933
A5 G#5 BAR E5 ||| E5 ||| 0.166655000933
A5 G#5 BAR E5 ||| C5 ||| 0.166655000933
A5 G#5 BAR E5 ||| <UNK> ||| 1.666533344e-06
BAR C5 C5 BAR C5 ||| B4 ||| 0.347819262902
BAR C5 C5 BAR C5 ||| R ||| 0.0434777882896
BAR C5 C5 BAR C5 ||| A4 ||| 0.0434777882896
BAR C5 C5 BAR C5 ||| D5 ||| 0.26086455587
BAR C5 C5 BAR C5 ||| C5 ||| 0.304341909386
BAR C5 C5 BAR C5 ||| <UNK> ||| 4.34773535161e-07
BAR A4 F4 C5 BAR ||| C5 ||| 0.999530225492
BAR A4 F4 C5 BAR ||| <UNK> ||| 9.99520230289e-06
F4 G4 BAR C4 ||| D4 ||| 0.999530225492
F4 G4 BAR C4 ||| <UNK> ||| 9.99520230289e-06
B5 A5 E5 BAR ||| D5 ||| 0.999530225492
B5 A5 E5 BAR ||| <UNK> ||| 9.99520230289e-06
B4 BAR A4 C5 ||| B4 ||| 0.857085514136
B4 BAR A4 C5 ||| C5 ||| 0.142848776084
B4 BAR A4 C5 ||| <UNK> ||| 1.4284734761e-06
E4 G4 C5 BAR ||| B4 ||| 0.333283341332
E4 G4 C5 BAR ||| C5 ||| 0.666563349864
E4 G4 C5 BAR ||| <UNK> ||| 3.33280008532e-06
F4 BAR E4 A4 ||| <UNK> ||| 1.11105185501e-06
F4 BAR E4 A4 ||| G4 ||| 0.444421853057
F4 BAR E4 A4 ||| G#4 ||| 0.222211482054
F4 BAR E4 A4 ||| B-4 ||| 0.111106296553
F4 BAR E4 A4 ||| A4 ||| 0.222211482054
BAR B3 BAR ||| E4 ||| 0.999765056386
BAR B3 BAR ||| <UNK> ||| 4.99880028793e-06
BAR B4 C5 B4 BAR ||| <UNK> ||| 1.99980801843e-06
BAR B4 C5 B4 BAR ||| G4 ||| 0.199982801651
BAR B4 C5 B4 BAR ||| A4 ||| 0.399963603494
BAR B4 C5 B4 BAR ||| C5 ||| 0.199982801651
BAR B4 C5 B4 BAR ||| G#4 ||| 0.199982801651
BAR E4 BAR A4 G#4 ||| A4 ||| 0.999843358396
BAR E4 BAR A4 G#4 ||| <UNK> ||| 3.33280008532e-06
F4 E4 F4 BAR ||| F4 ||| 0.312491250262
F4 E4 F4 BAR ||| E4 ||| 0.312491250262
F4 E4 F4 BAR ||| G4 ||| 0.312491250262
F4 E4 F4 BAR ||| F#4 ||| 0.0624987500375
F4 E4 F4 BAR ||| <UNK> ||| 6.24981250562e-07
C4 C4 C4 BAR ||| <UNK> ||| 9.99520230289e-06
C4 C4 C4 BAR ||| C4 ||| 0.999530225492
G#4 BAR A4 G4 ||| G4 ||| 0.393933967021
G#4 BAR A4 G4 ||| F#4 ||| 0.151513250716
G#4 BAR A4 G4 ||| F4 ||| 0.333328787945
G#4 BAR A4 G4 ||| A4 ||| 0.030302892564
G#4 BAR A4 G4 ||| E4 ||| 0.0606054821021
G#4 BAR A4 G4 ||| C5 ||| 0.030302892564
G#4 BAR A4 G4 ||| <UNK> ||| 3.03025895381e-07
BAR G4 G4 BAR C5 ||| B4 ||| 0.499942506899
BAR G4 G4 BAR C5 ||| C#5 ||| 0.2499725033
BAR G4 G4 BAR C5 ||| C5 ||| 0.2499725033
BAR G4 G4 BAR C5 ||| <UNK> ||| 2.499700036e-06
C4 C5 B4 ||| C5 ||| 0.999530225492
C4 C5 B4 ||| <UNK> ||| 9.99520230289e-06
D5 E5 BAR E5 ||| <UNK> ||| 2.70266764107e-07
D5 E5 BAR E5 ||| D5 ||| 0.486480445659
D5 E5 BAR E5 ||| F#5 ||| 0.0810802994988
D5 E5 BAR E5 ||| C#5 ||| 0.0270269466774
D5 E5 BAR E5 ||| B4 ||| 0.0540536230881
D5 E5 BAR E5 ||| E5 ||| 0.243240357963
D5 E5 BAR E5 ||| D#5 ||| 0.0270269466774
D5 E5 BAR E5 ||| F5 ||| 0.0810802994988
BAR C5 A4 G4 ||| F4 ||| 0.999530225492
BAR C5 A4 G4 ||| <UNK> ||| 9.99520230289e-06
E4 F4 G4 BAR ||| <UNK> ||| 5.8821868559e-07
E4 F4 G4 BAR ||| G4 ||| 0.470575536691
E4 F4 G4 BAR ||| F4 ||| 0.235288062455
