3
A4 BAR G4 E4 BAR ||| A4 ||| 0.999530225492
BAR C5 D5 E5 ||| F5 ||| 0.2499725033
D#4 BAR B3 E4 ||| E4 ||| 0.999765056386
D#4 BAR B3 E4 ||| <UNK> ||| 4.99880028793e-06
E4 BAR D#4 F#4 ||| B4 ||| 0.999530225492
E4 BAR D#4 F#4 ||| <UNK> ||| 9.99520230289e-06
E4 E5 BAR E5 ||| A4 ||| 0.999530225492
E4 E5 BAR E5 ||| <UNK> ||| 9.99520230289e-06
F4 B3 G4 ||| F4 ||| 0.999530225492
F4 B3 G4 ||| <UNK> ||| 9.99520230289e-06
BAR E3 A3 G3 BAR ||| F#3 ||| 0.999530225492
BAR E3 A3 G3 BAR ||| <UNK> ||| 9.99520230289e-06
C5 B4 BAR A4 ||| B4 ||| 0.285705204393
C5 B4 BAR A4 ||| <UNK> ||| 7.14261225329e-07
C5 B4 BAR A4 ||| G4 ||| 0.0714268367942
C5 B4 BAR A4 ||| A4 ||| 0.571409694525
C5 B4 BAR A4 ||| D5 ||| 0.0714268367942
A4 BAR G#4 G#4 BAR ||| A4 ||| 0.999530225492
A4 BAR G#4 G#4 BAR ||| <UNK> ||| 9.99520230289e-06
B3 C4 F4 ||| E4 ||| 0.999947780563
B3 C4 F4 ||| <UNK> ||| 1.11105185501e-06
C4 E4 BAR A4 ||| G4 ||| 0.749912510499
C4 E4 BAR A4 ||| F4 ||| 0.2499725033
C4 E4 BAR A4 ||| <UNK> ||| 2.499700036e-06
D5 C5 BAR F5 ||| E5 ||| 0.999530225492
D5 C5 BAR F5 ||| <UNK> ||| 9.99520230289e-06
BAR E4 B4 B4 ||| A4 ||| 0.999530225492
BAR E4 B4 B4 ||| <UNK> ||| 9.99520230289e-06
BAR D4 D4 G3 ||| A3 ||| 0.999530225492
BAR D4 D4 G3 ||| <UNK> ||| 9.99520230289e-06
G4 E-4 BAR D4 ||| E4 ||| 0.999530225492
G4 E-4 BAR D4 ||| <UNK> ||| 9.99520230289e-06
BAR B3 E4 ||| D4 ||| 0.999530225492
BAR B3 E4 ||| <UNK> ||| 9.99520230289e-06
F4 E4 BAR D#4 ||| E4 ||| 0.999530225492
F4 E4 BAR D#4 ||| <UNK> ||| 9.99520230289e-06
A3 B3 F4 BAR ||| E4 ||| 0.999530225492
A3 B3 F4 BAR ||| <UNK> ||| 9.99520230289e-06
E4 E4 A4 BAR ||| D4 ||| 0.2499725033
E4 E4 A4 BAR ||| A4 ||| 0.749912510499
E4 E4 A4 BAR ||| <UNK> ||| 2.499700036e-06
C4 BAR D4 D4 ||| G4 ||| 0.0833308334333
C4 BAR D4 D4 ||| C#4 ||| 0.166660833567
C4 BAR D4 D4 ||| E4 ||| 0.416650833967
C4 BAR D4 D4 ||| D4 ||| 0.2499908337
C4 BAR D4 D4 ||| C4 ||| 0.0833308334333
C4 BAR D4 D4 ||| <UNK> ||| 8.33300001333e-07
R E4 A4 ||| A4 ||| 0.999530225492
R E4 A4 ||| <UNK> ||| 9.99520230289e-06
G4 G4 A4 BAR ||| G4 ||| 0.0476184353881
G4 G4 A4 BAR ||| B4 ||| 0.428562109057
G4 G4 A4 BAR ||| A4 ||| 0.285708231431
G4 G4 A4 BAR ||| E4 ||| 0.0476184353881
G4 G4 A4 BAR ||| D4 ||| 0.0476184353881
G4 G4 A4 BAR ||| D5 ||| 0.142854353805
G4 G4 A4 BAR ||| <UNK> ||| 4.76179592086e-07
BAR B4 A4 G#4 ||| <UNK> ||| 3.33280008532e-06
BAR B4 A4 G#4 ||| G#4 ||| 0.333283341332
BAR B4 A4 G#4 ||| A4 ||| 0.666563349864
B3 G4 D4 BAR ||| E4 ||| 0.999765056386
B3 G4 D4 BAR ||| <UNK> ||| 4.99880028793e-06
D#4 E4 BAR D#4 ||| E4 ||| 0.999765056386
D#4 E4 BAR D#4 ||| <UNK> ||| 4.99880028793e-06
BAR A4 F#4 D4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR A4 F#4 D4 BAR ||| C4 ||| 0.999530225492
C5 G4 F4 ||| E4 ||| 0.999530225492
C5 G4 F4 ||| <UNK> ||| 9.99520230289e-06
BAR A3 F3 D3 ||| D4 ||| 0.999765056386
BAR A3 F3 D3 ||| <UNK> ||| 4.99880028793e-06
D4 BAR C4 A3 BAR ||| <UNK> ||| 4.99880028793e-06
D4 BAR C4 A3 BAR ||| G3 ||| 0.499885027593
D4 BAR C4 A3 BAR ||| B3 ||| 0.499885027593
B3 BAR C#4 C4 BAR ||| <UNK> ||| 9.99520230289e-06
B3 BAR C#4 C4 BAR ||| C4 ||| 0.999530225492
BAR D5 A4 B4 ||| A4 ||| 0.999530225492
BAR D5 A4 B4 ||| <UNK> ||| 9.99520230289e-06
G#3 BAR A3 G3 ||| A3 ||| 0.333283341332
G#3 BAR A3 G3 ||| F3 ||| 0.333283341332
G#3 BAR A3 G3 ||| G3 ||| 0.333283341332
G#3 BAR A3 G3 ||| <UNK> ||| 3.33280008532e-06
F#4 G#4 A4 ||| <UNK> ||| 8.33300001333e-07
F#4 G#4 A4 ||| G4 ||| 0.2499908337
F#4 G#4 A4 ||| B4 ||| 0.2499908337
F#4 G#4 A4 ||| A3 ||| 0.0833308334333
F#4 G#4 A4 ||| A4 ||| 0.0833308334333
F#4 G#4 A4 ||| C4 ||| 0.2499908337
F#4 G#4 A4 ||| G#4 ||| 0.0833308334333
BAR F3 G3 BAR ||| A3 ||| 0.999530225492
BAR F3 G3 BAR ||| <UNK> ||| 9.99520230289e-06
F4 G4 BAR C4 ||| <UNK> ||| 9.99520230289e-06
F4 G4 BAR C4 ||| B3 ||| 0.999530225492
C4 F4 D4 BAR ||| <UNK> ||| 4.99880028793e-06
C4 F4 D4 BAR ||| C4 ||| 0.999765056386
G#3 A3 G#3 BAR ||| E3 ||| 0.999530225492
G#3 A3 G#3 BAR ||| <UNK> ||| 9.99520230289e-06
F4 BAR E4 A4 ||| G4 ||| 0.999530225492
F4 BAR E4 A4 ||| <UNK> ||| 9.99520230289e-06
BAR B3 BAR ||| A3 ||| 0.999530225492
BAR B3 BAR ||| <UNK> ||| 9.99520230289e-06
F4 E4 F4 BAR ||| E4 ||| 0.499942506899
F4 E4 F4 BAR ||| F4 ||| 0.499942506899
F4 E4 F4 BAR ||| <UNK> ||| 2.499700036e-06
C4 C4 C4 BAR ||| B-3 ||| 0.166655000933
C4 C4 C4 BAR ||| D4 ||| 0.166655000933
C4 C4 C4 BAR ||| <UNK> ||| 1.666533344e-06
C4 C4 C4 BAR ||| F4 ||| 0.166655000933
C4 C4 C4 BAR ||| C4 ||| 0.499961669733
E4 E4 A4 ||| G4 ||| 0.499885027593
E4 E4 A4 ||| F#4 ||| 0.499885027593
E4 E4 A4 ||| <UNK> ||| 4.99880028793e-06
F#4 BAR G#4 BAR E4 ||| <UNK> ||| 9.99520230289e-06
F#4 BAR G#4 BAR E4 ||| B3 ||| 0.999530225492
D#4 BAR B3 C4 BAR ||| D4 ||| 0.999530225492
D#4 BAR B3 C4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E4 R C4 ||| D4 ||| 0.999530225492
BAR E4 R C4 ||| <UNK> ||| 9.99520230289e-06
BAR E4 G4 BAR G4 ||| G4 ||| 0.499885027593
BAR E4 G4 BAR G4 ||| A4 ||| 0.499885027593
BAR E4 G4 BAR G4 ||| <UNK> ||| 4.99880028793e-06
E4 A3 E4 ||| <UNK> ||| 9.99520230289e-06
E4 A3 E4 ||| C4 ||| 0.999530225492
A4 G4 E4 BAR ||| E4 ||| 0.499942506899
A4 G4 E4 BAR ||| D4 ||| 0.499942506899
A4 G4 E4 BAR ||| <UNK> ||| 2.499700036e-06
E4 F#4 A4 ||| G4 ||| 0.999530225492
E4 F#4 A4 ||| <UNK> ||| 9.99520230289e-06
BAR C4 B3 B3 ||| <UNK> ||| 9.99952002304e-07
BAR C4 B3 B3 ||| A3 ||| 0.599972201334
BAR C4 B3 B3 ||| B3 ||| 0.199991400413
BAR C4 B3 B3 ||| D4 ||| 0.0999962001824
BAR C4 B3 B3 ||| C4 ||| 0.0999962001824
G4 B4 B4 BAR ||| A4 ||| 0.999530225492
G4 B4 B4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR A3 A3 R ||| <UNK> ||| 2.499700036e-06
BAR A3 A3 R ||| R ||| 0.499942506899
BAR A3 A3 R ||| B3 ||| 0.499942506899
BAR G4 A4 F4 ||| E4 ||| 0.999530225492
BAR G4 A4 F4 ||| <UNK> ||| 9.99520230289e-06
F4 E4 E4 ||| F4 ||| 0.312491250262
F4 E4 E4 ||| A4 ||| 0.0624987500375
F4 E4 E4 ||| E4 ||| 0.0624987500375
F4 E4 E4 ||| D4 ||| 0.499985625431
F4 E4 E4 ||| C4 ||| 0.0624987500375
F4 E4 E4 ||| <UNK> ||| 6.24981250562e-07
G#3 G#3 A3 BAR ||| <UNK> ||| 9.99520230289e-06
G#3 G#3 A3 BAR ||| B3 ||| 0.999530225492
E4 E4 E4 BAR ||| F4 ||| 0.0416662500083
E4 E4 E4 BAR ||| A3 ||| 0.0833320833583
E4 E4 E4 BAR ||| B3 ||| 0.0416662500083
E4 E4 E4 BAR ||| E4 ||| 0.541656250208
E4 E4 E4 BAR ||| D4 ||| 0.208329583408
E4 E4 E4 BAR ||| <UNK> ||| 4.166583335e-07
E4 E4 E4 BAR ||| D#4 ||| 0.0416662500083
E4 E4 E4 BAR ||| C4 ||| 0.0416662500083
A4 B4 BAR E5 ||| D5 ||| 0.999530225492
A4 B4 BAR E5 ||| <UNK> ||| 9.99520230289e-06
BAR E4 E4 E4 ||| F#4 ||| 0.0322578876198
BAR E4 E4 E4 ||| F4 ||| 0.0967730177081
BAR E4 E4 E4 ||| END ||| 0.0322578876198
BAR E4 E4 E4 ||| A4 ||| 0.0322578876198
BAR E4 E4 E4 ||| E4 ||| 0.41934866815
BAR E4 E4 E4 ||| D4 ||| 0.225803277885
BAR E4 E4 E4 ||| <UNK> ||| 3.22575650442e-07
BAR E4 E4 E4 ||| C4 ||| 0.161288147796
BAR A3 G#3 C4 ||| <UNK> ||| 4.99880028793e-06
BAR A3 G#3 C4 ||| B3 ||| 0.999765056386
BAR D#4 E4 E4 ||| D#4 ||| 0.999843358396
BAR D#4 E4 E4 ||| <UNK> ||| 3.33280008532e-06
B4 BAR E4 A4 ||| A4 ||| 0.999882514098
B4 BAR E4 A4 ||| <UNK> ||| 2.499700036e-06
BAR A3 G#3 R ||| E4 ||| 0.333283341332
BAR A3 G#3 R ||| A3 ||| 0.666563349864
BAR A3 G#3 R ||| <UNK> ||| 3.33280008532e-06
G4 BAR G4 F4 ||| E4 ||| 0.705863010927
G4 BAR G4 F4 ||| G4 ||| 0.117644325337
G4 BAR G4 F4 ||| F4 ||| 0.176466193896
G4 BAR G4 F4 ||| <UNK> ||| 5.8821868559e-07
BAR A4 F5 E5 ||| D5 ||| 0.999530225492
BAR A4 F5 E5 ||| <UNK> ||| 9.99520230289e-06
C4 G4 A4 BAR ||| G4 ||| 0.999530225492
C4 G4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
C5 C5 B4 ||| B4 ||| 0.499942506899
C5 C5 B4 ||| A4 ||| 0.2499725033
C5 C5 B4 ||| C5 ||| 0.2499725033
C5 C5 B4 ||| <UNK> ||| 2.499700036e-06
A4 A4 A4 BAR ||| A4 ||| 0.999906009023
A4 A4 A4 BAR ||| <UNK> ||| 1.99980801843e-06
G4 G4 BAR A4 ||| G4 ||| 0.678560153255
G4 G4 BAR A4 ||| F#4 ||| 0.0357140306166
G4 G4 BAR A4 ||| G#4 ||| 0.0357140306166
G4 G4 BAR A4 ||| E4 ||| 0.0714277040965
G4 G4 BAR A4 ||| F4 ||| 0.107141377576
G4 G4 BAR A4 ||| D4 ||| 0.0357140306166
G4 G4 BAR A4 ||| D5 ||| 0.0357140306166
G4 G4 BAR A4 ||| <UNK> ||| 3.57136734799e-07
R B3 G4 ||| D4 ||| 0.999765056386
R B3 G4 ||| <UNK> ||| 4.99880028793e-06
B-3 BAR A3 B3 ||| <UNK> ||| 9.99520230289e-06
B-3 BAR A3 B3 ||| C4 ||| 0.999530225492
G3 BAR B3 B3 ||| <UNK> ||| 9.99520230289e-06
G3 BAR B3 B3 ||| C4 ||| 0.999530225492
D4 G4 F#4 ||| E4 ||| 0.999530225492
D4 G4 F#4 ||| <UNK> ||| 9.99520230289e-06
F3 D3 BAR B3 ||| <UNK> ||| 9.99520230289e-06
F3 D3 BAR B3 ||| C4 ||| 0.999530225492
C4 D4 A3 BAR ||| A3 ||| 0.999530225492
C4 D4 A3 BAR ||| <UNK> ||| 9.99520230289e-06
G4 BAR F4 E4 ||| F#4 ||| 0.142852959327
G4 BAR F4 E4 ||| F4 ||| 0.21427908186
G4 BAR F4 E4 ||| A4 ||| 0.142852959327
G4 BAR F4 E4 ||| E4 ||| 0.142852959327
G4 BAR F4 E4 ||| D4 ||| 0.357131326926
G4 BAR F4 E4 ||| <UNK> ||| 7.14261225329e-07
BAR D4 D4 BAR C4 ||| E4 ||| 0.499885027593
BAR D4 D4 BAR C4 ||| <UNK> ||| 4.99880028793e-06
BAR D4 D4 BAR C4 ||| B3 ||| 0.499885027593
BAR C4 D4 F#4 ||| E4 ||| 0.999530225492
BAR C4 D4 F#4 ||| <UNK> ||| 9.99520230289e-06
G4 C#4 D4 BAR ||| D4 ||| 0.999530225492
G4 C#4 D4 BAR ||| <UNK> ||| 9.99520230289e-06
D4 C4 BAR D4 ||| E4 ||| 0.499942506899
D4 C4 BAR D4 ||| D4 ||| 0.499942506899
D4 C4 BAR D4 ||| <UNK> ||| 2.499700036e-06
A3 A3 A3 ||| A3 ||| 0.666563349864
A3 A3 A3 ||| F3 ||| 0.333283341332
A3 A3 A3 ||| <UNK> ||| 3.33280008532e-06
G4 BAR G4 A4 BAR ||| B4 ||| 0.999530225492
G4 BAR G4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
E4 E5 D5 BAR ||| C#5 ||| 0.999530225492
E4 E5 D5 BAR ||| <UNK> ||| 9.99520230289e-06
B3 BAR R E4 ||| D4 ||| 0.999530225492
B3 BAR R E4 ||| <UNK> ||| 9.99520230289e-06
A3 BAR B3 E4 ||| E4 ||| 0.249986250825
A3 BAR B3 E4 ||| D4 ||| 0.249986250825
A3 BAR B3 E4 ||| <UNK> ||| 1.2499250045e-06
A3 BAR B3 E4 ||| C4 ||| 0.499971251725
E3 A3 A3 ||| G#3 ||| 0.499885027593
E3 A3 A3 ||| <UNK> ||| 4.99880028793e-06
E3 A3 A3 ||| B3 ||| 0.499885027593
F#4 E4 BAR E4 ||| E4 ||| 0.124993750375
F#4 E4 BAR E4 ||| D#4 ||| 0.249986250825
F#4 E4 BAR E4 ||| A4 ||| 0.624963752175
F#4 E4 BAR E4 ||| <UNK> ||| 1.2499250045e-06
A3 BAR A3 D4 BAR ||| D4 ||| 0.999530225492
A3 BAR A3 D4 BAR ||| <UNK> ||| 9.99520230289e-06
B3 BAR A3 B3 ||| <UNK> ||| 5.26302493411e-07
B3 BAR A3 B3 ||| E4 ||| 0.0526307756436
B3 BAR A3 B3 ||| A3 ||| 0.105261024985
B3 BAR A3 B3 ||| C4 ||| 0.736824017077
B3 BAR A3 B3 ||| C#4 ||| 0.105261024985
D3 D4 D4 ||| <UNK> ||| 9.99520230289e-06
D3 D4 D4 ||| B3 ||| 0.999530225492
BAR D5 C5 B4 ||| G4 ||| 0.124993750375
BAR D5 C5 B4 ||| G#4 ||| 0.124993750375
BAR D5 C5 B4 ||| B4 ||| 0.124993750375
BAR D5 C5 B4 ||| A4 ||| 0.249986250825
BAR D5 C5 B4 ||| C5 ||| 0.374978751275
BAR D5 C5 B4 ||| <UNK> ||| 1.2499250045e-06
D4 BAR E4 E4 BAR ||| E4 ||| 0.749912510499
D4 BAR E4 E4 BAR ||| D4 ||| 0.2499725033
D4 BAR E4 E4 BAR ||| <UNK> ||| 2.499700036e-06
B3 E4 C4 BAR ||| D4 ||| 0.999530225492
B3 E4 C4 BAR ||| <UNK> ||| 9.99520230289e-06
B4 B4 BAR A4 ||| B4 ||| 0.2499725033
B4 B4 BAR A4 ||| G4 ||| 0.499942506899
B4 B4 BAR A4 ||| A4 ||| 0.2499725033
B4 B4 BAR A4 ||| <UNK> ||| 2.499700036e-06
BAR R G4 F4 ||| <UNK> ||| 4.99880028793e-06
BAR R G4 F4 ||| G4 ||| 0.499885027593
BAR R G4 F4 ||| C4 ||| 0.499885027593
BAR A4 D5 C5 ||| B4 ||| 0.999932861747
BAR A4 D5 C5 ||| <UNK> ||| 1.4284734761e-06
BAR C5 C5 C5 ||| D5 ||| 0.166655000933
BAR C5 C5 C5 ||| B-4 ||| 0.166655000933
BAR C5 C5 C5 ||| C5 ||| 0.666615004133
BAR C5 C5 C5 ||| <UNK> ||| 1.666533344e-06
BAR E4 D4 D4 ||| E4 ||| 0.272716281471
BAR E4 D4 D4 ||| D4 ||| 0.0909060331913
BAR E4 D4 D4 ||| <UNK> ||| 9.090512414e-07
BAR E4 D4 D4 ||| G3 ||| 0.0909060331913
BAR E4 D4 D4 ||| C4 ||| 0.545431653891
G3 BAR A3 A3 ||| <UNK> ||| 9.99520230289e-06
G3 BAR A3 A3 ||| B3 ||| 0.999530225492
G4 B4 BAR C5 ||| B4 ||| 0.999530225492
G4 B4 BAR C5 ||| <UNK> ||| 9.99520230289e-06
F#4 BAR F#4 E4 ||| E4 ||| 0.79992520718
F#4 BAR F#4 E4 ||| D#4 ||| 0.199982801651
F#4 BAR F#4 E4 ||| <UNK> ||| 1.99980801843e-06
A4 A4 BAR D#4 ||| E4 ||| 0.999882514098
A4 A4 BAR D#4 ||| <UNK> ||| 2.499700036e-06
F4 E4 E4 BAR ||| G4 ||| 0.0384612130238
F4 E4 E4 BAR ||| F4 ||| 0.461530325594
F4 E4 E4 BAR ||| A4 ||| 0.0769220414392
F4 E4 E4 BAR ||| E4 ||| 0.269226183517
F4 E4 E4 BAR ||| D4 ||| 0.15384369827
F4 E4 E4 BAR ||| <UNK> ||| 3.84608284155e-07
BAR C4 BAR E4 ||| G4 ||| 0.142848776084
BAR C4 BAR E4 ||| F4 ||| 0.285696123694
BAR C4 BAR E4 ||| A4 ||| 0.142848776084
BAR C4 BAR E4 ||| E4 ||| 0.285696123694
BAR C4 BAR E4 ||| C4 ||| 0.142848776084
BAR C4 BAR E4 ||| <UNK> ||| 1.4284734761e-06
BAR B3 BAR A3 G#3 ||| F#3 ||| 0.999530225492
BAR B3 BAR A3 G#3 ||| <UNK> ||| 9.99520230289e-06
BAR F#3 B3 C4 ||| D4 ||| 0.999530225492
BAR F#3 B3 C4 ||| <UNK> ||| 9.99520230289e-06
A4 G#4 BAR R ||| <UNK> ||| 3.33280008532e-06
A4 G#4 BAR R ||| A4 ||| 0.666563349864
A4 G#4 BAR R ||| B3 ||| 0.333283341332
BAR E3 A3 BAR A3 ||| <UNK> ||| 9.99520230289e-06
BAR E3 A3 BAR A3 ||| B3 ||| 0.999530225492
B4 G#4 F#4 BAR ||| G4 ||| 0.999530225492
B4 G#4 F#4 BAR ||| <UNK> ||| 9.99520230289e-06
E5 F5 BAR E5 ||| D5 ||| 0.999530225492
E5 F5 BAR E5 ||| <UNK> ||| 9.99520230289e-06
BAR B4 A4 C5 ||| B4 ||| 0.999765056386
BAR B4 A4 C5 ||| <UNK> ||| 4.99880028793e-06
F3 B-3 A3 ||| B-3 ||| 0.999530225492
F3 B-3 A3 ||| <UNK> ||| 9.99520230289e-06
G4 BAR F4 A4 ||| C5 ||| 0.999530225492
G4 BAR F4 A4 ||| <UNK> ||| 9.99520230289e-06
C4 BAR D4 A3 ||| A3 ||| 0.999530225492
C4 BAR D4 A3 ||| <UNK> ||| 9.99520230289e-06
C4 C4 BAR D4 ||| E4 ||| 0.307681716367
C4 C4 BAR D4 ||| D4 ||| 0.46152218995
C4 C4 BAR D4 ||| <UNK> ||| 7.69202367913e-07
C4 C4 BAR D4 ||| F4 ||| 0.0769210059936
C4 C4 BAR D4 ||| C4 ||| 0.153841242785
C5 BAR F#4 B4 ||| B4 ||| 0.2499725033
C5 BAR F#4 B4 ||| C#5 ||| 0.2499725033
C5 BAR F#4 B4 ||| A4 ||| 0.499942506899
C5 BAR F#4 B4 ||| <UNK> ||| 2.499700036e-06
E4 BAR G4 A4 ||| B4 ||| 0.249986250825
E4 BAR G4 A4 ||| D#4 ||| 0.124993750375
E4 BAR G4 A4 ||| G4 ||| 0.499971251725
E4 BAR G4 A4 ||| C5 ||| 0.124993750375
E4 BAR G4 A4 ||| <UNK> ||| 1.2499250045e-06
E4 D4 BAR D4 ||| G4 ||| 0.124993750375
E4 D4 BAR D4 ||| C#4 ||| 0.124993750375
E4 D4 BAR D4 ||| A3 ||| 0.124993750375
E4 D4 BAR D4 ||| B3 ||| 0.124993750375
E4 D4 BAR D4 ||| D4 ||| 0.124993750375
E4 D4 BAR D4 ||| <UNK> ||| 1.2499250045e-06
E4 D4 BAR D4 ||| C4 ||| 0.374978751275
F#3 G#3 BAR A3 ||| F4 ||| 0.999530225492
F#3 G#3 BAR A3 ||| <UNK> ||| 9.99520230289e-06
C4 BAR F#3 G3 ||| F#3 ||| 0.999530225492
C4 BAR F#3 G3 ||| <UNK> ||| 9.99520230289e-06
E4 C4 BAR F4 ||| F4 ||| 0.999530225492
E4 C4 BAR F4 ||| <UNK> ||| 9.99520230289e-06
G3 G4 F4 ||| E4 ||| 0.999530225492
G3 G4 F4 ||| <UNK> ||| 9.99520230289e-06
BAR G#4 E4 G4 BAR ||| A4 ||| 0.999530225492
BAR G#4 E4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR D4 C4 D4 BAR ||| E4 ||| 0.499885027593
BAR D4 C4 D4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR D4 C4 D4 BAR ||| C4 ||| 0.499885027593
B-3 A3 C4 BAR ||| F4 ||| 0.999530225492
B-3 A3 C4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR D4 D4 C4 ||| <UNK> ||| 9.99952002304e-07
BAR D4 D4 C4 ||| B-3 ||| 0.0999962001824
BAR D4 D4 C4 ||| C4 ||| 0.499977001104
BAR D4 D4 C4 ||| B3 ||| 0.399981800874
BAR A3 BAR G3 ||| <UNK> ||| 4.99880028793e-06
BAR A3 BAR G3 ||| F3 ||| 0.499885027593
BAR A3 BAR G3 ||| B3 ||| 0.499885027593
B3 A3 B3 BAR ||| G#3 ||| 0.0526307756436
B3 A3 B3 BAR ||| A3 ||| 0.105261024985
B3 A3 B3 BAR ||| B3 ||| 0.0526307756436
B3 A3 B3 BAR ||| E4 ||| 0.105261024985
B3 A3 B3 BAR ||| C4 ||| 0.684193767736
B3 A3 B3 BAR ||| <UNK> ||| 5.26302493411e-07
B3 A3 E4 ||| E4 ||| 0.857085514136
B3 A3 E4 ||| D4 ||| 0.142848776084
B3 A3 E4 ||| <UNK> ||| 1.4284734761e-06
BAR A3 B-3 C4 ||| <UNK> ||| 9.99520230289e-06
BAR A3 B-3 C4 ||| C4 ||| 0.999530225492
G#3 BAR C4 D4 ||| E4 ||| 0.999530225492
G#3 BAR C4 D4 ||| <UNK> ||| 9.99520230289e-06
B4 BAR A4 A4 BAR ||| A4 ||| 0.999530225492
B4 BAR A4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
A4 C4 D4 ||| E4 ||| 0.999530225492
A4 C4 D4 ||| <UNK> ||| 9.99520230289e-06
F4 BAR G#3 E4 ||| F4 ||| 0.999530225492
F4 BAR G#3 E4 ||| <UNK> ||| 9.99520230289e-06
BAR C4 A3 F4 ||| E4 ||| 0.999530225492
BAR C4 A3 F4 ||| <UNK> ||| 9.99520230289e-06
B4 A4 BAR G4 ||| A4 ||| 0.666563349864
B4 A4 BAR G4 ||| C5 ||| 0.333283341332
B4 A4 BAR G4 ||| <UNK> ||| 3.33280008532e-06
BAR G#3 BAR B3 B3 ||| <UNK> ||| 9.99520230289e-06
BAR G#3 BAR B3 B3 ||| C4 ||| 0.999530225492
A4 G#4 G4 BAR ||| G4 ||| 0.999765056386
A4 G#4 G4 BAR ||| <UNK> ||| 4.99880028793e-06
D4 C4 BAR C5 ||| B4 ||| 0.999765056386
D4 C4 BAR C5 ||| <UNK> ||| 4.99880028793e-06
E-4 D4 G4 BAR ||| G4 ||| 0.999530225492
E-4 D4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
A3 A3 BAR G#3 ||| A3 ||| 0.999906009023
A3 A3 BAR G#3 ||| <UNK> ||| 1.99980801843e-06
B4 A4 F#4 BAR ||| B4 ||| 0.999530225492
B4 A4 F#4 BAR ||| <UNK> ||| 9.99520230289e-06
E4 E4 D4 ||| C#4 ||| 0.166662777881
E4 E4 D4 ||| G#3 ||| 0.0555546296543
E4 E4 D4 ||| B3 ||| 0.0555546296543
E4 E4 D4 ||| E4 ||| 0.222216851995
E4 E4 D4 ||| C4 ||| 0.499987222563
E4 E4 D4 ||| <UNK> ||| 5.55540741136e-07
G#4 BAR E4 A4 ||| G4 ||| 0.333308335333
G#4 BAR E4 A4 ||| A4 ||| 0.666615004133
G#4 BAR E4 A4 ||| <UNK> ||| 1.666533344e-06
A3 BAR G3 B3 ||| D4 ||| 0.499885027593
A3 BAR G3 B3 ||| <UNK> ||| 4.99880028793e-06
A3 BAR G3 B3 ||| C4 ||| 0.499885027593
BAR C4 A3 BAR G3 ||| F3 ||| 0.999530225492
BAR C4 A3 BAR G3 ||| <UNK> ||| 9.99520230289e-06
A3 B3 E4 BAR ||| D4 ||| 0.999530225492
A3 B3 E4 BAR ||| <UNK> ||| 9.99520230289e-06
C5 E4 BAR D4 ||| G4 ||| 0.999530225492
C5 E4 BAR D4 ||| <UNK> ||| 9.99520230289e-06
F3 BAR G3 R ||| <UNK> ||| 9.99520230289e-06
F3 BAR G3 R ||| C4 ||| 0.999530225492
C4 A3 BAR F#4 ||| E4 ||| 0.499885027593
C4 A3 BAR F#4 ||| G4 ||| 0.499885027593
C4 A3 BAR F#4 ||| <UNK> ||| 4.99880028793e-06
F#4 D4 BAR G4 ||| E4 ||| 0.999530225492
F#4 D4 BAR G4 ||| <UNK> ||| 9.99520230289e-06
BAR C4 B-3 A-3 ||| G3 ||| 0.999530225492
BAR C4 B-3 A-3 ||| <UNK> ||| 9.99520230289e-06
BAR A3 BAR B3 A3 ||| <UNK> ||| 9.99520230289e-06
BAR A3 BAR B3 A3 ||| B3 ||| 0.999530225492
B4 G#4 BAR R ||| B4 ||| 0.999882514098
B4 G#4 BAR R ||| <UNK> ||| 2.499700036e-06
B-3 A3 BAR G3 ||| G4 ||| 0.999530225492
B-3 A3 BAR G3 ||| <UNK> ||| 9.99520230289e-06
B3 B3 D4 BAR ||| C#4 ||| 0.499885027593
B3 B3 D4 BAR ||| D4 ||| 0.499885027593
B3 B3 D4 BAR ||| <UNK> ||| 4.99880028793e-06
A4 G#4 BAR G#4 ||| A4 ||| 0.999530225492
A4 G#4 BAR G#4 ||| <UNK> ||| 9.99520230289e-06
A3 BAR D4 E4 ||| D4 ||| 0.333283341332
A3 BAR D4 E4 ||| F4 ||| 0.666563349864
A3 BAR D4 E4 ||| <UNK> ||| 3.33280008532e-06
BAR F3 D3 E3 ||| F3 ||| 0.999530225492
BAR F3 D3 E3 ||| <UNK> ||| 9.99520230289e-06
BAR G3 F3 G3 ||| A3 ||| 0.999765056386
BAR G3 F3 G3 ||| <UNK> ||| 4.99880028793e-06
A3 G#3 C4 BAR ||| E4 ||| 0.666563349864
A3 G#3 C4 BAR ||| <UNK> ||| 3.33280008532e-06
A3 G#3 C4 BAR ||| C4 ||| 0.333283341332
G#3 G3 BAR B3 ||| <UNK> ||| 9.99520230289e-06
